id,name,nameLastChangedAt,duration,durationLastChangedAt,gameID,gameIDLastChangedAt,started,startedLastChangedAt,batchID,batchIDLastChangedAt,roundID,roundIDLastChangedAt,timerID,timerIDLastChangedAt,index,indexLastChangedAt,start,startLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,status,statusLastChangedAt
01HN18Z8YQKAX0T9PXARS9340P,recall,2024-01-25T21:38:46.359582184Z,10000,2024-01-25T21:38:46.359582184Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:46.359582184Z,true,2024-01-25T21:41:45.148211553Z,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:46.359582184Z,01HN18Z83280SAR7K9PWK3APRD,2024-01-25T21:38:46.359582184Z,01HN18Z8BJ6NZWFK4V2QXJ31VZ,2024-01-25T21:38:46.359582184Z,0,2024-01-25T21:38:46.359582184Z,true,2024-01-25T21:41:45.105576682Z,true,2024-01-25T21:41:56.70982314Z,,,,
01HN18Z8YSVTAFRPDQ8E9VHG9S,recall,2024-01-25T21:38:46.361261961Z,10000,2024-01-25T21:38:46.361261961Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:46.361261961Z,true,2024-01-25T21:41:37.717670646Z,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:46.361261961Z,01HN18Z82YYMGMSA6NJHSG499Q,2024-01-25T21:38:46.361261961Z,01HN18Z8BJ6NZWFK4V2GB7A0D4,2024-01-25T21:38:46.361261961Z,0,2024-01-25T21:38:46.361261961Z,true,2024-01-25T21:41:37.685670018Z,true,2024-01-25T21:41:45.040338246Z,,,,
01HN18Z8YXWRT3S6H5G60FK4V7,recall,2024-01-25T21:38:46.36526162Z,10000,2024-01-25T21:38:46.36526162Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:46.36526162Z,true,2024-01-25T21:41:56.817561361Z,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:46.36526162Z,01HN18Z837ESXHS24PKQ86DWJT,2024-01-25T21:38:46.36526162Z,01HN18Z8BK4ND64AJWZ7N8A9D2,2024-01-25T21:38:46.36526162Z,0,2024-01-25T21:38:46.36526162Z,true,2024-01-25T21:41:56.776572152Z,true,2024-01-25T21:42:03.644776064Z,,,,
01HN18Z8Z25RW47420DGYSSYJ9,recall,2024-01-25T21:38:46.370697779Z,10000,2024-01-25T21:38:46.370697779Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:46.370697779Z,true,2024-01-25T21:42:03.815673095Z,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:46.370697779Z,01HN18Z83BEKKPE35S8EKSVKHV,2024-01-25T21:38:46.370697779Z,01HN18Z8BK4ND64AJWZDJNDE3G,2024-01-25T21:38:46.370697779Z,0,2024-01-25T21:38:46.370697779Z,true,2024-01-25T21:42:03.767765541Z,true,2024-01-25T21:42:09.498935456Z,,,,
01HN18Z8ZFAAW2NE79XHFW4KSJ,recall,2024-01-25T21:38:46.383341866Z,10000,2024-01-25T21:38:46.383341866Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:46.383341866Z,true,2024-01-25T21:42:09.652204278Z,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:46.383341866Z,01HN18Z83F00BQRSA5J60XMHC5,2024-01-25T21:38:46.383341866Z,01HN18Z8BZV29HW9D9V6ACDGMC,2024-01-25T21:38:46.383341866Z,0,2024-01-25T21:38:46.383341866Z,true,2024-01-25T21:42:09.603129676Z,true,2024-01-25T21:42:14.603900784Z,,,,
01HN18Z8ZS36X04D5EWF65TH25,recall,2024-01-25T21:38:46.393856423Z,10000,2024-01-25T21:38:46.393856423Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:46.393856423Z,true,2024-01-25T21:42:14.74328506Z,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:46.393856423Z,01HN18Z83JEQ88BFCV1MBCCN78,2024-01-25T21:38:46.393856423Z,01HN18Z8C0PJHRP0KXKCKK0M4C,2024-01-25T21:38:46.393856423Z,0,2024-01-25T21:38:46.393856423Z,true,2024-01-25T21:42:14.681812073Z,true,2024-01-25T21:42:20.174510215Z,,,,
01HN18Z900RRZ59WMQ2NCDRECZ,recall,2024-01-25T21:38:46.400617492Z,10000,2024-01-25T21:38:46.400617492Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:46.400617492Z,true,2024-01-25T21:42:20.27672818Z,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:46.400617492Z,01HN18Z83P4N6CT4Z8YG6085F6,2024-01-25T21:38:46.400617492Z,01HN18Z8C1KY90M7K4DVA5RQA1,2024-01-25T21:38:46.400617492Z,0,2024-01-25T21:38:46.400617492Z,true,2024-01-25T21:42:20.242128831Z,true,2024-01-25T21:42:26.904542786Z,,,,
01HN18Z90KKHG9VC760XSRECQ8,recall,2024-01-25T21:38:46.419359025Z,10000,2024-01-25T21:38:46.419359025Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:46.419359025Z,true,2024-01-25T21:42:27.057910179Z,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:46.419359025Z,01HN18Z844PJAYGTDKKBVSPFS5,2024-01-25T21:38:46.419359025Z,01HN18Z8C4YSJNZDA9QSXS1E97,2024-01-25T21:38:46.419359025Z,0,2024-01-25T21:38:46.419359025Z,true,2024-01-25T21:42:26.990820009Z,true,2024-01-25T21:42:31.687407313Z,,,,
01HN18Z91983Q5DGAK3Y10WNEG,recall,2024-01-25T21:38:46.441227171Z,10000,2024-01-25T21:38:46.441227171Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:46.441227171Z,true,2024-01-25T21:42:31.805340191Z,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:46.441227171Z,01HN18Z84JP14AB89GE4T5EPHA,2024-01-25T21:38:46.441227171Z,01HN18Z8C5PDK2PR2SAF7G76GM,2024-01-25T21:38:46.441227171Z,0,2024-01-25T21:38:46.441227171Z,true,2024-01-25T21:42:31.766537777Z,true,2024-01-25T21:42:42.129490096Z,,,,
01HN18Z91GPCNJEG7NW735FDSR,recall,2024-01-25T21:38:46.448706984Z,10000,2024-01-25T21:38:46.448706984Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:46.448706984Z,true,2024-01-25T21:42:42.238394947Z,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:46.448706984Z,01HN18Z84S07ECEH9MBDWYHEB3,2024-01-25T21:38:46.448706984Z,01HN18Z8CBZYA613WGGBDG3E9Q,2024-01-25T21:38:46.448706984Z,0,2024-01-25T21:38:46.448706984Z,true,2024-01-25T21:42:42.202993053Z,true,2024-01-25T21:42:46.336194559Z,,,,
01HN18Z91MJ0BMP84Y82MHKJ7Y,recall,2024-01-25T21:38:46.452455023Z,10000,2024-01-25T21:38:46.452455023Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:46.452455023Z,true,2024-01-25T21:42:46.4363565Z,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:46.452455023Z,01HN18Z855S2HZ279XHV7183V5,2024-01-25T21:38:46.452455023Z,01HN18Z8CCFS57W9W6CSZ79CYB,2024-01-25T21:38:46.452455023Z,0,2024-01-25T21:38:46.452455023Z,true,2024-01-25T21:42:46.403950688Z,true,2024-01-25T21:42:54.762388961Z,,,,
01HN18Z91XZGK1PPSZ3DHAWPA0,recall,2024-01-25T21:38:46.461754492Z,10000,2024-01-25T21:38:46.461754492Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:46.461754492Z,true,2024-01-25T21:43:00.594900428Z,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:46.461754492Z,01HN18Z85D816842VSPNBX8MM8,2024-01-25T21:38:46.461754492Z,01HN18Z8CV0JDTAG3BD3WC229T,2024-01-25T21:38:46.461754492Z,0,2024-01-25T21:38:46.461754492Z,true,2024-01-25T21:43:00.556913185Z,true,2024-01-25T21:43:06.268229018Z,,,,
01HN18Z927X42NGYXQHGXT41N8,recall,2024-01-25T21:38:46.471941527Z,10000,2024-01-25T21:38:46.471941527Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:46.471941527Z,true,2024-01-25T21:42:54.872844867Z,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:46.471941527Z,01HN18Z859XK0Y1PA1NJN279KG,2024-01-25T21:38:46.471941527Z,01HN18Z8D86GNAGTN878WET40Y,2024-01-25T21:38:46.471941527Z,0,2024-01-25T21:38:46.471941527Z,true,2024-01-25T21:42:54.830959467Z,true,2024-01-25T21:43:00.474604313Z,,,,
01HN18Z92CT4GXA9V0N9TJGWAV,recall,2024-01-25T21:38:46.476369209Z,10000,2024-01-25T21:38:46.476369209Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:46.476369209Z,true,2024-01-25T21:43:06.384831969Z,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:46.476369209Z,01HN18Z85KSJPT7YW8XAPA41NV,2024-01-25T21:38:46.476369209Z,01HN18Z8DG3J8CT2VE1XVVDNAF,2024-01-25T21:38:46.476369209Z,0,2024-01-25T21:38:46.476369209Z,true,2024-01-25T21:43:06.344043388Z,true,2024-01-25T21:43:11.459471922Z,,,,
01HN18Z92F3N4JW3RAXB1DKWBC,recall,2024-01-25T21:38:46.479273435Z,10000,2024-01-25T21:38:46.479273435Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:46.479273435Z,true,2024-01-25T21:43:11.565602428Z,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:46.479273435Z,01HN18Z85PM33YYGZGZDS21HM0,2024-01-25T21:38:46.479273435Z,01HN18Z8DMWWW00J6HWKD8A57M,2024-01-25T21:38:46.479273435Z,0,2024-01-25T21:38:46.479273435Z,true,2024-01-25T21:43:11.527319008Z,true,2024-01-25T21:43:19.729809934Z,,,,
01HN18Z93QY7F72XK8APBYT1NA,instructions,2024-01-25T21:38:46.519114261Z,10000,2024-01-25T21:38:46.519114261Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:46.519114261Z,true,2024-01-25T21:43:19.856516201Z,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:46.519114261Z,01HN18Z85TXQNW7X4861C9AF57,2024-01-25T21:38:46.519114261Z,01HN18Z8E6HZS6KHG15HXFRHNZ,2024-01-25T21:38:46.519114261Z,0,2024-01-25T21:38:46.519114261Z,true,2024-01-25T21:43:19.810233171Z,true,2024-01-25T21:44:08.291504859Z,,,,
01HN18Z94HCJNJYJNXGHPGV0S4,instructions,2024-01-25T21:38:46.545848225Z,10000,2024-01-25T21:38:46.545848225Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:46.545848225Z,true,2024-01-25T21:44:52.086684365Z,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:46.545848225Z,01HN18Z8639B532B3P0477TCY7,2024-01-25T21:38:46.545848225Z,01HN18Z8F7WMB8ERJZCT7NE5T5,2024-01-25T21:38:46.545848225Z,0,2024-01-25T21:38:46.545848225Z,true,2024-01-25T21:44:52.049067998Z,true,2024-01-25T21:45:03.024291344Z,,,,
01HN18Z94QR044X5E04Z6WP3R8,joinroom,2024-01-25T21:38:46.551139937Z,10000,2024-01-25T21:38:46.551139937Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:46.551139937Z,true,2024-01-25T21:45:03.147550019Z,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:46.551139937Z,01HN18Z8650KHCZKF40QG0TWJQ,2024-01-25T21:38:46.551139937Z,01HN18Z8FE5DBPZR220FNVWR0N,2024-01-25T21:38:46.551139937Z,0,2024-01-25T21:38:46.551139937Z,true,2024-01-25T21:45:03.098342968Z,true,2024-01-25T21:46:17.184918388Z,,,,
01HN18Z977DJ2G6TPHYW8T8QSM,recall,2024-01-25T21:38:46.631708989Z,10000,2024-01-25T21:38:46.631708989Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:46.631708989Z,true,2024-01-25T21:41:12.889492318Z,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:46.631708989Z,01HN18Z87Q7SA2Z5Q71XYW081Y,2024-01-25T21:38:46.631708989Z,01HN18Z8N79GR0K7K2GNVJDAJ3,2024-01-25T21:38:46.631708989Z,0,2024-01-25T21:38:46.631708989Z,true,2024-01-25T21:41:12.855187467Z,true,2024-01-25T21:41:18.650135669Z,,,,
01HN18Z97DDC8QAFZ10JKXAXEB,recall,2024-01-25T21:38:46.637973504Z,10000,2024-01-25T21:38:46.637973504Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:46.637973504Z,true,2024-01-25T21:41:02.738036698Z,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:46.637973504Z,01HN18Z87R8N7Q66CPGVGZSTXX,2024-01-25T21:38:46.637973504Z,01HN18Z8NGDC0KVYYYBPEJGC57,2024-01-25T21:38:46.637973504Z,0,2024-01-25T21:38:46.637973504Z,true,2024-01-25T21:41:02.691764215Z,true,2024-01-25T21:41:06.145499952Z,,,,
01HN18Z97JNP0PYY3TN4Y0YG7N,recall,2024-01-25T21:38:46.642115838Z,10000,2024-01-25T21:38:46.642115838Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:46.642115838Z,true,2024-01-25T21:41:06.263046999Z,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:46.642115838Z,01HN18Z87TN27Y99CWPAKPP5VQ,2024-01-25T21:38:46.642115838Z,01HN18Z8NNY8X0ZPY72ZT7825A,2024-01-25T21:38:46.642115838Z,0,2024-01-25T21:38:46.642115838Z,true,2024-01-25T21:41:06.221700631Z,true,2024-01-25T21:41:12.726457677Z,,,,
01HN18Z97VNNYQRYEHNPNSQ3N0,recall,2024-01-25T21:38:46.651972326Z,10000,2024-01-25T21:38:46.651972326Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:46.651972326Z,true,2024-01-25T21:41:18.757615858Z,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:46.651972326Z,01HN18Z87YJVWG68XSV044GEMP,2024-01-25T21:38:46.651972326Z,01HN18Z8PGAFY09A1P9366JYNY,2024-01-25T21:38:46.651972326Z,0,2024-01-25T21:38:46.651972326Z,true,2024-01-25T21:41:18.723450689Z,true,2024-01-25T21:41:23.724379165Z,,,,
01HN18Z983N8D69QQR3068R7M0,recall,2024-01-25T21:38:46.659630384Z,10000,2024-01-25T21:38:46.659630384Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:46.659630384Z,true,2024-01-25T21:41:23.84681161Z,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:46.659630384Z,01HN18Z87ZASS0DX8BQDBX5STP,2024-01-25T21:38:46.659630384Z,01HN18Z8PV0MPGX51ESPP8EZKG,2024-01-25T21:38:46.659630384Z,0,2024-01-25T21:38:46.659630384Z,true,2024-01-25T21:41:23.808308521Z,true,2024-01-25T21:41:29.648720131Z,,,,
01HN18Z988K8N9CB9TSSFRWFX8,recall,2024-01-25T21:38:46.664518077Z,10000,2024-01-25T21:38:46.664518077Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:46.664518077Z,true,2024-01-25T21:41:29.743056481Z,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:46.664518077Z,01HN18Z880611S5P29FM9SDQN3,2024-01-25T21:38:46.664518077Z,01HN18Z8Q3808BX77GGK2F54PS,2024-01-25T21:38:46.664518077Z,0,2024-01-25T21:38:46.664518077Z,true,2024-01-25T21:41:29.707546022Z,true,2024-01-25T21:41:37.551096051Z,,,,
01HN18Z9KRPZRSDCNSX1P3T39S,choice,2024-01-25T21:38:47.032091935Z,10000,2024-01-25T21:38:47.032091935Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:47.032091935Z,,,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:47.032091935Z,01HN18Z82R28C0YWXNJP1MF7H1,2024-01-25T21:38:47.032091935Z,01HN18Z8AZB4XHXMWR1GAX2SBE,2024-01-25T21:38:47.032091935Z,0,2024-01-25T21:38:47.032091935Z,false,2024-01-25T21:38:47.032091935Z,false,2024-01-25T21:38:47.032091935Z,,,,
01HN18Z9KRPZRSDCNSXFQ723EQ,result,2024-01-25T21:38:47.032396229Z,10000,2024-01-25T21:38:47.032396229Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:47.032396229Z,,,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:47.032396229Z,01HN18Z82R28C0YWXNJP1MF7H1,2024-01-25T21:38:47.032396229Z,01HN18Z8YH4V1N21S1QC74FRP4,2024-01-25T21:38:47.032396229Z,1,2024-01-25T21:38:47.032396229Z,false,2024-01-25T21:38:47.032396229Z,false,2024-01-25T21:38:47.032396229Z,,,,
01HN18Z9V4GPR80B5F64GJ9Q1K,example-choice,2024-01-25T21:38:47.26874054Z,10000,2024-01-25T21:38:47.26874054Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:47.26874054Z,true,2024-01-25T21:44:08.429271349Z,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:47.26874054Z,01HN18Z85VTB227AY5VMR4YG7Y,2024-01-25T21:38:47.26874054Z,01HN18Z8ET2F83HRGJ0S2Z1VZV,2024-01-25T21:38:47.26874054Z,0,2024-01-25T21:38:47.26874054Z,true,2024-01-25T21:44:08.385737599Z,true,2024-01-25T21:44:25.251122577Z,,,,
01HN18Z9V5YGEDJ7Z4TT5RYK96,example-result,2024-01-25T21:38:47.269297148Z,10000,2024-01-25T21:38:47.269297148Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:47.269297148Z,true,2024-01-25T21:44:25.305758131Z,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:47.269297148Z,01HN18Z85VTB227AY5VMR4YG7Y,2024-01-25T21:38:47.269297148Z,01HN18Z94A5H1KGMSN2QAAR1C7,2024-01-25T21:38:47.269297148Z,1,2024-01-25T21:38:47.269297148Z,true,2024-01-25T21:44:25.26468862Z,true,2024-01-25T21:44:37.994946772Z,,,,
01HN18Z9VME4B3JT70434RGDGV,example-choice,2024-01-25T21:38:47.284209819Z,10000,2024-01-25T21:38:47.284209819Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:47.284209819Z,true,2024-01-25T21:44:38.115608699Z,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:47.284209819Z,01HN18Z8600CDK6NN7FCG0WEAN,2024-01-25T21:38:47.284209819Z,01HN18Z8F9D2MASTEEB6MD28N1,2024-01-25T21:38:47.284209819Z,0,2024-01-25T21:38:47.284209819Z,true,2024-01-25T21:44:38.069262219Z,true,2024-01-25T21:44:47.128416451Z,,,,
01HN18Z9VME4B3JT704S065X24,example-result,2024-01-25T21:38:47.284846853Z,10000,2024-01-25T21:38:47.284846853Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:47.284846853Z,true,2024-01-25T21:44:47.22915964Z,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:47.284846853Z,01HN18Z8600CDK6NN7FCG0WEAN,2024-01-25T21:38:47.284846853Z,01HN18Z94N8N82EV9TQ9ZE48TC,2024-01-25T21:38:47.284846853Z,1,2024-01-25T21:38:47.284846853Z,true,2024-01-25T21:44:47.145180179Z,true,2024-01-25T21:44:51.979767669Z,,,,
01HN18Z9W9G3DPA1AFWERCMQN8,choice,2024-01-25T21:38:47.305108052Z,10000,2024-01-25T21:38:47.305108052Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:47.305108052Z,,,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:47.305108052Z,01HN18Z868SZ7PBH2Q2M0QKQ85,2024-01-25T21:38:47.305108052Z,01HN18Z8G0M1J2B9P8PZ3107ZB,2024-01-25T21:38:47.305108052Z,0,2024-01-25T21:38:47.305108052Z,false,2024-01-25T21:38:47.305108052Z,false,2024-01-25T21:38:47.305108052Z,,,,
01HN18Z9W9G3DPA1AFX49PC870,result,2024-01-25T21:38:47.305555902Z,10000,2024-01-25T21:38:47.305555902Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:47.305555902Z,,,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:47.305555902Z,01HN18Z868SZ7PBH2Q2M0QKQ85,2024-01-25T21:38:47.305555902Z,01HN18Z94ZS72FRGPQCY2F7HZX,2024-01-25T21:38:47.305555902Z,1,2024-01-25T21:38:47.305555902Z,false,2024-01-25T21:38:47.305555902Z,false,2024-01-25T21:38:47.305555902Z,,,,
01HN18Z9WF6RBX2QCYCAR1MNK8,choice,2024-01-25T21:38:47.311150048Z,10000,2024-01-25T21:38:47.311150048Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:47.311150048Z,true,2024-01-25T21:46:17.337295808Z,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:47.311150048Z,01HN18Z867VN5MAWN33ZAN6HTA,2024-01-25T21:38:47.311150048Z,01HN18Z8G9YQ8SGC67QYM6WZCS,2024-01-25T21:38:47.311150048Z,0,2024-01-25T21:38:47.311150048Z,true,2024-01-25T21:46:17.29016603Z,true,2024-01-25T21:58:24.252640353Z,batch ended,2024-01-25T21:58:24.241474604Z,ended,2024-01-25T21:58:24.241474604Z
01HN18Z9WF6RBX2QCYCY77YG45,result,2024-01-25T21:38:47.311439658Z,10000,2024-01-25T21:38:47.311439658Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:47.311439658Z,,,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:47.311439658Z,01HN18Z867VN5MAWN33ZAN6HTA,2024-01-25T21:38:47.311439658Z,01HN18Z9550JVDBH1BBVSFGXR5,2024-01-25T21:38:47.311439658Z,1,2024-01-25T21:38:47.311439658Z,false,2024-01-25T21:38:47.311439658Z,false,2024-01-25T21:38:47.311439658Z,,,,
01HN18Z9WJEKWJR921E9GYW9E7,choice,2024-01-25T21:38:47.314725422Z,10000,2024-01-25T21:38:47.314725422Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:47.314725422Z,,,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:47.314725422Z,01HN18Z86JDFRTXWK5DDHQ1Q8Z,2024-01-25T21:38:47.314725422Z,01HN18Z8GQT4TEX4K8BHY36SAF,2024-01-25T21:38:47.314725422Z,0,2024-01-25T21:38:47.314725422Z,false,2024-01-25T21:38:47.314725422Z,false,2024-01-25T21:38:47.314725422Z,,,,
01HN18Z9WPFE2WMXM2C0TK9XZ2,result,2024-01-25T21:38:47.318078164Z,10000,2024-01-25T21:38:47.318078164Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:47.318078164Z,,,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:47.318078164Z,01HN18Z86JDFRTXWK5DDHQ1Q8Z,2024-01-25T21:38:47.318078164Z,01HN18Z95B415HZTTJEKPQ2CN9,2024-01-25T21:38:47.318078164Z,1,2024-01-25T21:38:47.318078164Z,false,2024-01-25T21:38:47.318078164Z,false,2024-01-25T21:38:47.318078164Z,,,,
01HN18Z9WQXMBPD0JTE4EEHNXE,choice,2024-01-25T21:38:47.319519919Z,10000,2024-01-25T21:38:47.319519919Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:47.319519919Z,,,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:47.319519919Z,01HN18Z86M6R44YBK9PVYW7B8X,2024-01-25T21:38:47.319519919Z,01HN18Z8HAE66SF2GNBK0ASG1T,2024-01-25T21:38:47.319519919Z,0,2024-01-25T21:38:47.319519919Z,false,2024-01-25T21:38:47.319519919Z,false,2024-01-25T21:38:47.319519919Z,,,,
01HN18Z9WZDQA2HN18S8X75G03,result,2024-01-25T21:38:47.327753065Z,10000,2024-01-25T21:38:47.327753065Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:47.327753065Z,,,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:47.327753065Z,01HN18Z86M6R44YBK9PVYW7B8X,2024-01-25T21:38:47.327753065Z,01HN18Z95RFPJZA7R19YY5D7WC,2024-01-25T21:38:47.327753065Z,1,2024-01-25T21:38:47.327753065Z,false,2024-01-25T21:38:47.327753065Z,false,2024-01-25T21:38:47.327753065Z,,,,
01HN18Z9X5Y9E0KEDQWGSH12AD,choice,2024-01-25T21:38:47.333301724Z,10000,2024-01-25T21:38:47.333301724Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:47.333301724Z,,,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:47.333301724Z,01HN18Z86SSA7Y4GH1AFRSP7H8,2024-01-25T21:38:47.333301724Z,01HN18Z8HH7RWTSY9CMRT1ER03,2024-01-25T21:38:47.333301724Z,0,2024-01-25T21:38:47.333301724Z,false,2024-01-25T21:38:47.333301724Z,false,2024-01-25T21:38:47.333301724Z,,,,
01HN18Z9X5Y9E0KEDQX7ZM38VW,result,2024-01-25T21:38:47.333976804Z,10000,2024-01-25T21:38:47.333976804Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:47.333976804Z,,,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:47.333976804Z,01HN18Z86SSA7Y4GH1AFRSP7H8,2024-01-25T21:38:47.333976804Z,01HN18Z95VX1RZ9MTCPMQG9XS3,2024-01-25T21:38:47.333976804Z,1,2024-01-25T21:38:47.333976804Z,false,2024-01-25T21:38:47.333976804Z,false,2024-01-25T21:38:47.333976804Z,,,,
01HN18Z9XAQ3P1AN5STATQMS6Z,choice,2024-01-25T21:38:47.338755613Z,10000,2024-01-25T21:38:47.338755613Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:47.338755613Z,,,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:47.338755613Z,01HN18Z86YH9MN1K1QAS6Q9YRE,2024-01-25T21:38:47.338755613Z,01HN18Z8J5CRV5KPYCGT3WXFCD,2024-01-25T21:38:47.338755613Z,0,2024-01-25T21:38:47.338755613Z,false,2024-01-25T21:38:47.338755613Z,false,2024-01-25T21:38:47.338755613Z,,,,
01HN18Z9XBZZE9E60YPCQEX272,result,2024-01-25T21:38:47.339382352Z,10000,2024-01-25T21:38:47.339382352Z,01HN18RG36Q7PGRC3258N7RBK0,2024-01-25T21:38:47.339382352Z,,,01HN18RG2YEZZ7J81WKQN6ZJ73,2024-01-25T21:38:47.339382352Z,01HN18Z86YH9MN1K1QAS6Q9YRE,2024-01-25T21:38:47.339382352Z,01HN18Z964NQVRVY490X366WZA,2024-01-25T21:38:47.339382352Z,1,2024-01-25T21:38:47.339382352Z,false,2024-01-25T21:38:47.339382352Z,false,2024-01-25T21:38:47.339382352Z,,,,
